ID	LATITUDE	LONGITUDE
517080	56.2587468	32.0961834
517176	56.8926557	35.928926
517117	56.8428147	35.7985294
517455	57.8180362	36.6946524
517489	56.5930955	36.498913
517474	57.5656625	34.6081025
517463	57.131135	33.0968491
517013	56.9035779	35.9089515
517099	57.0145971	34.9561035
517043	56.8520175	35.8564194
517483	56.8151727	37.3521153
517074	56.2130793	33.8975061
517111	56.7681037	33.531352
517014	56.9035779	35.9089515
517170	56.828405	35.8417165
517017	56.8510142	35.9490829
517118	56.8593065	33.4742194
517470	55.8596692	32.9438431
517469	57.8180362	36.6946524
517188	56.9064919	35.8953973
517082	56.3820149	32.3128844
517491	56.7397319	36.7750621
517103	57.9426312	33.9740451
517460	57.6056066	34.5112387
517021	57.8500438	34.1676461
517184	57.0145971	34.9561035
517084	56.8403129	35.76972
517478	56.9782547	37.1414642
405328	57.814169	28.3741366
405240	58.0047805	28.2088759
405526	57.8113596	28.3718989
405529	56.0477303	29.9052421
405373	57.3859672	27.9556552
405508	57.8344994	28.5204859
405286	56.4559982	30.1982577
405359	56.0836557	30.4970348
405155	57.6805981	28.3101193
405173	56.5668007	30.1068601
405074	57.8067607	27.6145006
405112	58.054247	29.489838
405528	57.814169	28.3741366
405115	57.7539685	29.5807193
405036	56.2832566	30.5242523
405139	56.2829067	30.963998
405353	57.8283708	28.3681581
405385	57.5954473	28.4561977
405126	57.8113596	28.3718989
405285	56.833822	28.2666253
405516	57.8222718	29.9817308
405357	57.7625321	29.3959667
405146	58.4153211	28.0727684
405168	56.173135	30.6903555
405203	57.1185184	28.3028782
405140	57.5743966	28.321499
405100	57.8324069	28.3891507
405113	58.4288382	29.3802361
405082	57.8494333	28.3002959
405561	57.9065725	27.8246387
405384	57.8053604	29.5949796
405701	57.5094624	29.9690569
405104	57.8269383	27.6548592
405205	57.7699301	27.9556785
405147	56.9784007	29.8924811
405356	57.0006097	27.8446106
405853	57.8283708	28.3681581
405130	56.3379082	30.4892481
405553	57.8283708	28.3681581
405287	56.9199961	27.8986528
405585	57.5954473	28.4561977
405253	57.7639524	28.1617528
405116	57.8222718	29.9817308
405358	57.8053604	29.5949796
405192	58.761069	27.8504196
405506	56.1224117	29.9557967
405001	57.8324069	28.3891507
405401	57.5094624	29.9690569
405200	57.2566378	27.9687216
405507	56.3099377	30.3418212
405236	56.3781991	30.4352436
405386	57.4747355	27.7643188
405255	57.6805981	28.3101193
405216	57.174197	28.4865302
405114	56.0325568	29.9378524
405288	57.2566378	27.9687216
405515	57.7539685	29.5807193
405502	57.7619211	28.1660935
405221	57.2095172	28.1811262
405540	57.5743966	28.321499
405149	57.2814894	28.7148739
405453	57.8283708	28.3681581
405514	56.0325568	29.9378524
405531	56.3293322	30.1423812
518509	54.6594673	32.1541297
405883	57.8034262	28.2626425
405148	57.0602576	27.9376108
405753	57.8283708	28.3681581
405182	57.8494333	28.3002959
405129	56.0477303	29.9052421
405230	56.3379082	30.4892481
405283	57.8034262	28.2626425
405500	57.8324069	28.3891507
405206	56.3531092	30.5363947
405136	56.3781991	30.4352436
405002	57.7619211	28.1660935
405388	57.8212704	29.9264102
405102	57.7619211	28.1660935
405069	57.7013767	27.8740849
405361	57.9065725	27.8246387
408211	63.7407331	41.414054
408507	62.9429663	40.205875
408706	61.0815201	43.2981913
408700	61.0880719	42.0895286
408712	61.1071877	44.8293953
408807	61.281831	46.4976982
408202	64.5476735	40.5826644
408613	62.4673741	43.9459996
408209	64.1847343	41.642117
408045	64.5724098	40.5776645
408609	61.6797551	42.509226
408501	63.4334634	40.3597807
408410	61.7125053	39.2269109
408805	61.5600075	45.9011865
408425	63.7022572	37.4634799
408605	62.6409186	42.9408695
408820	60.9950051	46.8006702
408207	64.4135248	40.778655
408606	62.3709706	42.9335787
408212	63.4742768	41.7660348
408704	61.0880719	42.0895286
408612	62.7614832	43.2442801
408411	61.6516636	40.2393219
408518	62.719187	40.2716142
408424	63.6893589	37.6088459
408409	61.5183801	38.9438299
408811	62.1883184	49.0757385
408422	63.8377987	38.4466618
408533	62.8664963	40.656554
408105	64.4310083	40.8299763
408506	63.4334634	40.3597807
408801	62.2316876	44.8213102
408024	64.5655719	39.9103571
408714	61.1071877	44.8293953
408812	61.3380632	46.9131324
408806	61.5286383	46.0076504
408021	64.5655719	39.9103571
408611	61.0990015	42.8334198
408906	61.7366634	48.4707456
408802	62.2383679	44.9944756
408404	62.39456	39.8404942
408400	61.3372806	46.9118446
408810	62.0845363	48.6328988
408406	62.1172526	39.3326603
408215	63.4338377	41.8817332
408514	62.7199425	40.262533
408509	62.9429663	40.205875
408508	62.9429663	40.205875
408520	61.6483164	40.1702647
408210	63.9915992	41.7923713
408011	64.5814185	39.8576714
408803	62.004807	45.0907717
408711	61.0815201	43.2981913
408512	62.9429663	40.205875
408603	62.6818521	43.3717271
408500	63.4334634	40.3597807
408041	64.5724098	40.5776645
408251	64.5419567	40.3995771
408604	62.5240761	43.6309737
408046	64.5724098	40.5776645
408800	62.3285835	44.2157177
408536	62.8664963	40.656554
408710	61.0815201	43.2981913
408515	62.7199425	40.262533
408602	62.8909034	42.5967902
408423	63.9276653	38.1167333
408601	63.0460002	42.2237826
408300	64.4138739	40.7814747
408519	62.719187	40.2716142
408412	61.3401775	40.1000765
408535	62.8664963	40.656554
408713	61.1071877	44.8293953
408407	62.2339042	40.2507571
408909	61.7366634	48.4707456
408182	61.0627056	42.114694
408405	61.3372806	46.9118446
408019	64.5814185	39.8576714
408408	61.9154905	39.1170511
408715	61.1071877	44.8293953
408030	64.5655719	39.9103571
408532	60.9869209	40.2437738
408813	61.267083	46.6690876
408534	62.8664963	40.656554
408006	64.5814185	39.8576714
408214	63.4338377	41.8817332
408530	60.9869209	40.2437738
408804	61.7660579	45.2781778
408620	60.8880412	43.1182906
408415	61.3372806	46.9118446
408705	61.0880719	42.0895286
408513	62.9429663	40.205875
408213	63.3149608	41.3802154
408420	63.714507	39.6416423
408610	61.4587215	42.5484673
408608	61.9117106	42.6433526
408208	64.3180332	41.0771412
408607	62.0856234	42.91754
300402	45.3118729	41.5134233
300512	45.5210201	44.3982658
300420	45.0658366	41.5975282
300408	44.659686	41.9303457
300409	44.7247445	42.020813
300581	44.659686	41.9303457
300582	44.7247445	42.020813
300563	44.0552917	42.9589919
300583	44.7213534	42.0250486
300526	44.0500317	43.1328524
300500	44.1723557	43.1209834
300531	44.1192506	43.3710718
300533	44.2366323	43.1470727
300590	44.0171751	43.0705497
300541	45.4459611	41.2343717
300484	44.0171751	43.0705497
300485	44.0171751	43.0705497
300401	45.3118729	41.5134233
300547	43.9795241	43.7855993
300598	44.0500317	43.1328524
300558	45.3725763	44.2421466
300553	44.7712614	44.1341789
300556	44.8771059	44.0706033
300415	44.6005269	42.2317497
300481	44.071271	43.0960343
300555	44.8295505	44.1058357
300413	44.6623314	42.0266772
300405	45.3118729	41.5134233
300403	45.3118729	41.5134233
300534	45.7920139	42.6759753
300463	45.341475	42.813135
300439	45.3118729	41.5134233
300432	45.291983	41.459232
300554	44.8295505	44.1058357
300412	44.6623314	42.0266772
300591	44.0171751	43.0705497
300552	44.8295505	44.1058357
300404	45.3118729	41.5134233
300538	44.1414918	43.0122298
300551	44.7712614	44.1341789
300464	45.0884896	43.4125795
300479	45.5210201	44.3982658
300477	45.9001003	43.3127787
300519	44.201863	43.0860045
300441	45.291983	41.459232
300517	45.3118729	41.5134233
300588	44.0500317	43.1328524
300498	45.5210201	44.3982658
300516	44.0552917	42.9589919
300471	45.0884896	43.4125795
300414	44.6623314	42.0266772
300572	43.9535741	42.7504725
300492	44.1475323	42.999938
300442	45.0891369	42.1758046
300515	44.0552917	42.9589919
300542	44.4505553	43.3996299
300419	45.0169174	41.6726339
300496	43.9081351	42.7176555
300532	44.1192506	43.3710718
300480	44.071271	43.0960343
300601	43.7721798	44.04072
300418	44.7402092	41.9009801
300592	44.054622	42.890356
300578	44.1475323	42.999938
300545	45.3156858	41.5314987
300449	45.0332211	41.9375028
300465	45.0884896	43.4125795
300410	44.659686	41.9303457
300452	44.6647066	42.0278675
300527	44.020119	42.8648448
300411	44.6623314	42.0266772
300491	44.1972057	43.1581064
300446	45.0446905	41.9003506
300493	44.054622	42.890356
300525	44.0500317	43.1328524
300417	44.6623314	42.0266772
300440	45.3118729	41.5134233
330062	48.4587589	44.6681309
330913	48.912553	44.3666183
330932	48.3630036	44.3519836
330920	48.8345367	44.6508999
330941	48.7790516	44.9332126
330953	50.9852485	42.3998833
330063	48.4587589	44.6681309
330010	48.699157	44.4907992
330907	49.7732889	43.6900076
330944	48.7131967	44.4797634
330936	48.4587589	44.6681309
330921	48.8345367	44.6508999
330923	49.7840124	43.7175254
330908	48.912553	44.3666183
330038	50.9852485	42.3998833
330097	48.4222167	42.2417764
330090	48.4150565	44.3793685
330933	48.3630036	44.3519836
330948	48.8247036	44.816628
330025	48.7790516	44.9332126
330952	50.9852485	42.3998833
330947	50.6726157	44.7579199
330918	48.8282167	44.5890874
330954	50.9852485	42.3998833
330928	49.9536013	41.9131752
330076	50.7868172	42.0353664
330011	50.0791372	43.1906707
330036	50.0865559	43.242302
330951	50.9852485	42.3998833
330081	50.1125038	45.4013611
330942	48.8161978	44.7685223
330906	49.7732889	43.6900076
330041	50.6645688	41.9254891
330092	48.7790516	44.9332126
330965	47.9757661	43.443409
330006	50.0818221	46.4625123
330094	49.2906557	44.0104335
330034	49.9897134	45.0290073
330946	50.6726157	44.7579199
330082	48.502592	44.6085616
330052	50.1318937	45.3487181
330046	49.9536013	41.9131752
330931	48.8282167	44.5890874
330088	50.6597969	41.4420068
330934	49.7840124	43.7175254
330935	50.9852485	42.3998833
300070	47.76781	40.3584801
330005	50.0818221	46.4625123
330078	50.76383	41.6918025
330055	50.4716169	43.8420966
330914	50.2139459	42.6979951
330060	50.1318937	45.3487181
330915	47.6631733	43.1514683
330964	50.9852485	42.3998833
330029	49.2906557	44.0104335
330095	48.7747263	44.5732263
330091	48.7747263	44.5732263
330949	48.7790516	44.9332126
330059	49.6326121	44.9124094
330925	49.9897134	45.0290073
330943	48.7131967	44.4797634
330049	49.9897134	45.0290073
330903	50.9852485	42.3998833
330912	48.7620186	44.4227056
330030	49.4701398	43.8475903
330026	50.0791372	43.1906707
330014	48.6706434	44.4280887
330075	50.7868172	42.0353664
330929	48.7790516	44.9332126
320580	48.3067721	46.1588331
330919	48.8282167	44.5890874
330962	50.9852485	42.3998833
330927	50.2139459	42.6979951
330901	50.9852485	42.3998833
330065	50.4716169	43.8420966
330077	50.8194185	41.8324465
330922	48.8161978	44.7685223
330963	50.9852485	42.3998833
330998	48.8345367	44.6508999
330080	47.6631733	43.1514683
330917	48.7543026	44.5568108
330999	48.8345367	44.6508999
330086	48.7738993	44.8374476
330911	48.7620186	44.4227056
330085	48.8263046	44.6725357
330022	49.7498399	43.6409908
330930	48.7620186	44.4227056
401804	68.9388116	28.601169
401201	68.832114	33.076594
401918	69.0913077	35.0416008
401900	68.832114	33.076594
401909	68.8739047	33.2246354
401911	68.8739047	33.2246354
401012	68.6090544	31.7643825
401002	67.2815002	32.4595334
401010	66.6759007	31.407019
401637	68.8136786	33.752877
401023	67.5983679	33.4229139
401306	66.8729779	32.3797783
402495	66.0844335	33.1190664
401807	69.1176959	29.2420585
401087	67.4655767	32.4785639
401602	68.1012941	33.2500466
401207	67.9253121	32.8261795
401205	67.9253121	32.8261795
401608	67.184942	32.4123159
401731	68.1408505	33.2635703
401017	67.4655767	32.4785639
401396	66.8729779	32.3797783
401028	67.5983679	33.4229139
401024	67.5983679	33.4229139
401330	68.1012941	33.2500466
401343	67.9253121	32.8261795
401342	67.9253121	32.8261795
401018	69.0913077	35.0416008
401102	67.3811223	32.5271324
401226	66.8729779	32.3797783
401648	67.0806752	32.2730339
401344	68.832114	33.076594
401910	68.8739047	33.2246354
401922	69.1256489	35.1474565
401446	66.8729779	32.3797783
401047	67.4655767	32.4785639
401505	68.9634381	33.0850167
401111	66.8637873	32.3756156
401007	69.1176959	29.2420585
401310	68.8739047	33.2246354
401300	68.832114	33.076594
401315	68.8427322	35.5683312
401908	69.643322	30.1378772
401004	68.9388116	28.601169
401795	66.9583822	30.3773749
401912	68.6090544	31.7643825
401015	68.8431728	35.5745103
401005	68.9722301	28.7796154
401395	66.8729779	32.3797783
401037	67.4655767	32.4785639
401610	68.4423288	33.3512215
401101	67.3811223	32.5271324
401341	67.9253121	32.8261795
401206	66.8729779	32.3797783
401019	69.1256489	35.1474565
401400	68.832114	33.076594
401531	68.1012941	33.2500466
401011	66.8637873	32.3756156
401301	67.9253121	32.8261795
401027	67.4655767	32.4785639
401302	68.8739047	33.2246354
401057	67.4655767	32.4785639
401613	67.8446157	33.2482584
401296	66.8729779	32.3797783
401424	67.5715541	33.3892127
401409	68.8331087	32.8117843
401401	69.1119294	33.5869316
401500	68.832114	33.076594
401502	68.1012941	33.2500466
401374	67.5313507	33.4391478
401680	68.143039	33.2815975
401013	68.8215603	32.8183615
401202	68.832114	33.076594
401008	69.643322	30.1378772
401806	69.0232115	29.0057707
401211	66.8637873	32.3756156
401067	67.4655767	32.4785639
401006	69.0232115	29.0057707
401103	67.3811223	32.5271324
401511	68.8739047	33.2246354
401238	66.8729779	32.3797783
401077	67.4655767	32.4785639
401003	67.184942	32.4123159
401805	68.9722301	28.7796154
401001	67.3811223	32.5271324
401009	68.8331087	32.8117843
401016	68.9888241	35.6970202
401551	68.9883289	35.7032756
401555	68.832114	33.076594
401706	66.8729779	32.3797783
401210	66.6759007	31.407019
401646	66.8729779	32.3797783
401506	68.9643789	33.0756349
401055	68.8739047	33.2246354
401524	67.5715541	33.3892127
1001169	49.654465	117.3384402
1001156	53.7260658	119.7889421
1001162	50.081927	118.0941332
1001130	53.8103901	119.4057704
1001195	52.8364151	117.2843189
1001140	50.5164882	116.3218735
1001172	51.6610852	113.987899
1001191	53.7260658	119.7889421
1001167	50.3572063	119.0955747
1001181	50.8538189	115.7044588
1001132	51.6610852	113.987899
1001118	52.0763082	113.2328331
1001127	53.7007279	119.120459
1001157	49.9060094	116.8313208
1001111	51.781448	113.0179307
1001119	52.8364151	117.2843189
1001198	50.1217903	116.6659193
1001163	50.081927	118.0941332
1001149	51.9017995	116.2194436
1001184	50.8538189	115.7044588
1001109	51.781448	113.0179307
1001131	51.6610852	113.987899
1001144	56.3294499	116.0831796
1001190	50.4013248	116.5617572
1001152	51.9017995	116.2194436
1001113	52.0551955	113.356015
1001185	53.7260658	119.7889421
1001124	52.8364151	117.2843189
1001170	52.0763082	113.2328331
1001145	56.7805369	118.2366211
1001155	53.7260658	119.7889421
1001150	50.5164882	116.3218735
1001182	50.8538189	115.7044588
1001180	50.8538189	115.7044588
1001164	50.8538189	115.7044588
1001151	50.5164882	116.3218735
523653	52.4143016	35.5112606
523017	51.520917	35.2693168
523656	51.7645222	38.1104017
523652	52.4143016	35.5112606
523662	51.6392496	35.9503293
523663	51.6775878	35.6040337
523113	51.6637363	36.1075846
523069	51.6487614	36.1297048
523658	51.7262832	36.2715002
523016	51.520917	35.2693168
523664	51.1929109	35.3260261
523065	51.4063773	36.7498495
523041	51.8180307	36.2046544
523084	51.66527	36.1462356
523673	51.7281991	36.4544778
523037	52.0853768	36.3881854
523001	52.3506038	35.3997192
523107	52.3726541	35.2997393
523076	51.6620022	36.1130371
523672	51.7281991	36.4544778
523659	51.4923756	36.0902133
523669	51.4923756	36.0902133
523670	51.6775878	35.6040337
523073	51.7607094	36.1992158
523071	51.6970111	36.1769105
523655	51.7923571	36.1819544
523114	51.741314	36.2470001
523091	51.8026098	37.9125734
523036	51.8026098	37.9125734
523675	51.6775878	35.6040337
523676	51.4923756	36.0902133
519554	53.1087261	34.0473229
523103	52.0949813	35.8328408
523671	51.6513309	36.0702286
523080	51.880487	36.8932591
523067	51.6749504	36.3462123
523078	51.8126951	36.2768107
523654	51.7923571	36.1819544
523077	51.8126951	36.2768107
523008	51.3473487	34.6077691
523043	51.746109	36.1418526
523086	51.7224059	37.1399627
523657	51.8669946	36.9753137
523058	51.7521442	36.122236
523024	51.6775878	35.6040337
523661	51.6392496	35.9503293
523070	51.6970111	36.1769105
523072	51.7607094	36.1992158
523083	51.7033657	36.4949206
523660	51.242723	36.6998364
523677	51.2817447	34.3073147
523011	51.7674951	36.1384681
523118	51.6775878	35.6040337
523068	51.6121306	36.4952126
523651	52.4143016	35.5112606
523019	51.0683544	35.9131998
523033	52.0949813	35.8328408
523085	51.66527	36.1462356
523040	51.8180307	36.2046544
523102	52.0949813	35.8328408
523094	51.8786145	37.2627532
523081	51.880487	36.8932591
523018	51.0683544	35.9131998
523112	51.6637363	36.1075846
523117	51.6775878	35.6040337
100838	51.9394983	55.7122686
100825	51.4839847	57.3936511
100865	51.0139252	59.913675
100846	51.7718087	56.3502259
100816	52.1222963	53.0995824
100814	51.5313409	53.3887041
100866	50.8716517	59.3112527
100805	53.6253584	52.373036
100812	51.6796052	54.6212535
100803	52.7713208	52.2563007
100859	51.6066519	59.5098755
100802	52.4682934	53.2190563
100828	51.7718087	56.3502259
100801	53.6283997	52.4418498
100863	51.2403132	58.5000085
100872	51.7525964	58.8057152
100853	52.8896879	54.087378
100819	51.6328309	58.3563395
100810	51.8670281	54.7739221
100840	51.8054185	55.0515088
100871	51.7525964	58.8057152
100833	51.0367257	54.5821636
100854	52.8319523	53.4815191
100895	51.7525964	58.8057152
100843	51.3908816	57.5280839
100842	51.8670281	54.7739221
100878	51.6710148	58.6271802
100845	51.3908816	57.5280839
100836	51.8135501	55.1991388
100809	51.8894371	54.1558738
100821	53.3240971	54.1014278
100851	51.9304001	59.9159399
100827	52.4682934	53.2190563
100870	51.0139252	59.913675
100890	54.0858668	52.5501697
100893	51.7525964	58.8057152
100867	51.3808957	59.0216108
100831	51.9808436	55.1814855
100806	53.6253584	52.373036
100804	51.2623728	58.3224739
100818	51.8439768	55.0990706
100882	51.7525964	58.8057152
100177	53.5521567	59.1440818
100830	51.9808436	55.1814855
100839	52.3484632	55.5159704
100807	52.5205432	52.7369596
100820	52.674208	54.43622
100847	52.6955404	52.2243817
100823	53.5877307	52.887383
100879	51.8825537	58.8798149
100860	51.4041032	57.5983898
100861	51.2623728	58.3224739
100844	53.6656677	53.6358639
100815	51.7563301	52.7411914
100896	51.7525964	58.8057152
100837	51.7845114	55.1666157
100813	51.5869756	54.1664777
100811	51.8670281	54.7739221
100852	52.1573882	54.8350966
100862	51.2403132	58.5000085
100857	51.2655946	58.4846584
100832	51.8685799	54.7037536
100894	51.7525964	58.8057152
100817	51.7130974	55.136198
100822	53.5994977	53.3699653
100841	51.8054185	55.0515088
100808	52.0719984	53.6012006
100850	51.8543018	55.1621692
100826	52.7713208	52.2563007
100824	53.607271	53.1406602
320410	47.9434535	46.6816285
320582	48.6066215	45.7152157
320581	48.3067721	46.1588331
320101	46.3314147	48.0857156
320003	46.7569233	48.101334
320598	45.7993671	47.1708118
320579	46.8898292	47.4865246
320723	48.0783375	46.0699261
320102	46.3314147	48.0857156
320595	46.7569233	48.101334
320577	48.0783375	46.0699261
300888	47.8755863	45.4185516
320587	46.556844	47.9260578
320576	46.8898292	47.4865246
320176	46.4209912	48.099847
320453	46.7675212	48.1163231
320705	47.9434535	46.6816285
320436	46.3981065	48.5158821
320583	47.4069183	47.288771
320596	46.7830167	48.0127779
320584	47.4069183	47.288771
320589	46.2099547	47.8693219
320457	46.7675212	48.1163231
320143	45.7727549	47.1096845
320170	46.4209912	48.099847
320144	45.7727549	47.1096845
320593	46.7569233	48.101334
320130	46.3927405	47.9792377
320588	46.2099547	47.8693219
320591	46.2410841	48.1466379
320004	46.2099547	47.8693219
320590	48.0783375	46.0699261
320600	46.556844	47.9260578
320111	46.3744009	48.0886924
320597	45.7993671	47.1708118
320592	46.7569233	48.101334
101121	57.8885896	69.1448727
102706	58.2155482	68.3268214
102175	57.1534437	65.5221358
100703	57.0941267	65.742298
100704	56.1273743	69.4697715
101162	55.5731188	69.1304076
101129	58.2438524	68.4488115
102704	56.8568362	65.915381
101133	59.8065167	70.7981328
102702	57.0941267	65.742298
101107	59.1362203	69.0183445
101120	56.4676697	67.6940742
101152	59.5963677	69.3687524
102161	58.2866455	68.4480972
101149	59.5833056	69.4027545
101143	56.8143127	65.799235
101160	58.2640642	68.3348672
100712	55.6753804	69.1902698
100720	56.4048547	68.3644954
102730	57.0941267	65.742298
101130	56.4092065	65.2699224
102191	58.2667987	68.4367615
102141	57.1457362	65.6058442
101134	57.6426681	67.0121933
100708	56.1273743	69.4697715
1001303	57.5711345	66.9222538
101175	56.3175526	69.0081245
101191	56.4960535	66.5370865
102159	58.2438524	68.4488115
100753	57.83446	67.985484
101124	57.83446	67.985484
101102	57.5392829	65.7613036
101161	58.2640642	68.3348672
102771	56.5427277	66.5932833
101186	57.0854695	65.6284907
101112	56.4092065	65.2699224
102188	57.0901693	65.5416981
100714	57.0658763	70.6753804
100713	56.6442743	69.8364635
102713	55.8843023	70.2878355
101131	58.1079587	68.311792
100710	56.4048547	68.3644954
101179	59.5429089	69.9973093
101156	55.8236191	69.0510095
102787	55.7612735	67.9841977
101148	56.8143127	65.799235
101135	57.2004057	65.625074
101196	59.5429089	69.9973093
102160	58.2438524	68.4488115
102192	58.2667987	68.4367615
102162	58.2866455	68.4480972
102733	57.0941267	65.742298
100702	57.0941267	65.742298
101184	57.0854695	65.6284907
100762	56.1273743	69.4697715
101155	56.3857468	68.4111373
102732	57.0941267	65.742298
100725	56.0057347	69.3668739
100743	56.4605023	67.6966235
102753	57.83446	67.985484
101178	59.5963677	69.3687524
101189	58.2640642	68.3348672
102153	56.7117985	66.08965
102197	57.0831527	65.3975472
101136	59.5963677	69.3687524
101132	57.1480672	65.251949
102178	59.0664689	71.8551011
101153	57.2004057	65.625074
100054	57.1127254	61.7090843
102789	57.2429256	70.929482
100758	56.0100524	69.0578243
101137	59.8065167	70.7981328
101163	56.9224661	69.263485
101141	57.2004057	65.625074
100773	56.4926568	66.5589569
102709	56.1598989	69.5077534
100383	55.3732354	65.8601881
102731	57.0941267	65.742298
102184	57.1064339	65.6709835
101165	56.4605023	67.6966235
100709	56.1598989	69.5077534
101151	56.4960535	66.5370865
101144	57.1534437	65.5221358
528305	52.7062146	41.4250258
528226	52.6993099	41.9574263
528408	52.6608021	42.7404669
528302	52.6260149	41.886809
528846	52.9409188	42.2826431
528519	51.9170074	42.0969304
528414	52.647796	42.4044813
528232	52.2975117	41.6358096
528857	52.7641903	41.4396223
528501	52.1218699	42.0258802
528845	52.9409188	42.2826431
528852	52.9135577	40.4615341
528851	53.2566513	40.2727312
528227	52.7414695	42.2367901
528231	52.2975117	41.6358096
528108	53.1059267	40.3180273
528304	52.7062146	41.4250258
528504	51.9447501	42.244688
528205	52.6651724	41.8613588
528512	52.1596741	41.4095116
528858	52.6651724	41.8613588
528861	52.7527853	41.4747651
528853	52.9135577	40.4615341
528243	52.7156358	41.6660933
528859	52.7738053	41.3217847
528213	52.7202142	41.4070633
528865	52.9135577	40.4615341
528415	52.647796	42.4044813
528400	52.9079028	42.0639893
528301	52.7641903	41.4396223
528854	52.7641903	41.4396223
528224	52.6993099	41.9574263
528509	51.8911968	41.880831
528217	52.685957	41.4608006
528503	51.9447501	42.244688
528212	52.7202142	41.4070633
528303	52.2258367	42.2877478
528204	52.6651724	41.8613588
528500	52.2258367	42.2877478
528300	52.7738053	41.3217847
528847	51.7435184	41.8688278
528223	52.4141049	41.2428947
528862	53.2299223	40.4498407
528407	52.6608021	42.7404669
528242	52.7189678	41.63906
528225	52.6260149	41.886809
528241	52.7189678	41.63906
528107	53.1059267	40.3180273
528229	52.685957	41.4608006
205750	54.6648783	45.3042387
205709	54.2166995	45.2089379
205702	54.0515851	44.9142372
205767	54.0337062	43.8913663
205716	54.6458201	43.2245455
205720	54.1540354	45.1597417
205706	54.2395552	45.2235009
205704	54.016889	43.9094718
205765	54.5765555	43.2152059
205761	54.1636884	45.1421318
205766	54.1390106	43.2681229
205762	54.7565182	42.7048291
205712	54.5857936	46.0579289
205760	54.2022042	45.2433367
205707	54.455391	45.8441243
205718	54.1722298	45.1953298
205711	54.455391	45.8441243
205705	54.1120692	42.918693
205714	54.016889	43.9094718
205751	54.7565182	42.7048291
205710	54.2166995	45.2089379
205721	54.1540354	45.1597417
205752	54.6315711	43.8790647
205708	54.2189239	45.1592243
205713	54.8443021	46.2781543
205740	54.1584499	42.5708461
205701	54.0515851	44.9142372
532263	53.9185788	35.1178242
532246	54.98218	36.2881817
532173	54.0467494	36.0067547
532388	54.5041743	36.2996138
532387	54.5109006	36.2970732
532389	54.5041743	36.2996138
532172	53.8127562	34.4561357
532167	54.4346745	36.3408891
532367	54.9991851	36.4338777
532398	54.5384965	36.1653289
532196	54.5479902	36.2612156
532415	54.5014552	36.0758915
532176	54.2787791	36.3486757
532171	53.8127562	34.4561357
532166	54.5845887	36.3017198
532391	54.5724584	36.2535187
532198	55.2178667	36.6923105
532222	54.609954	36.2573135
532184	54.7220141	37.1544102
532369	54.9991851	36.4338777
532160	54.9736159	36.4173305
532162	54.9736159	36.4173305
532368	54.98218	36.2881817
532386	54.5109006	36.2970732
532230	54.8045553	35.9507208
532232	54.6930505	36.0298209
532161	54.9736159	36.4173305
518513	54.1634839	33.2349213
510094	55.6674926	37.8045758
532382	54.5666945	36.3083774
532170	54.0749203	35.3633543
532299	54.0419256	35.751945
532236	54.6354845	36.1046162
532174	54.0224334	35.2245822
532164	55.0668989	36.6268855
532178	54.2787791	36.3486757
532177	54.5331042	36.7505222
532363	55.0839852	36.5714803
532411	54.5384965	36.1653289
532163	55.0668989	36.6268855
532169	54.0749203	35.3633543
532392	54.563478	36.1660183
532383	54.5338385	36.2915486
532185	55.1375605	36.6132591
532168	54.4346745	36.3408891
532165	54.5845887	36.3017198
532298	54.0419256	35.751945
1000691	54.9684246	83.0080893
1000602	54.852884	82.9867857
1000686	54.4748016	83.3731018
1000663	55.3559559	77.4922156
1000685	54.4748016	83.3731018
1000674	54.9691078	82.1783782
1000693	54.9804727	82.9062624
1000631	55.0096652	83.0394213
1000670	55.206215	75.916716
1000679	54.5639386	83.3325483
1000689	54.9111459	82.9834709
1000642	55.4577187	83.8129278
1000645	55.0375356	83.4595626
1000683	53.9879172	79.2220352
1000641	55.0096652	83.0394213
1000627	54.8553732	83.1157774
1000690	55.206215	75.916716
1000682	53.7283472	78.6328679
1000652	55.0122025	82.8593706
1000684	53.689146	82.2958991
1000668	55.4494245	78.3654082
1000654	54.852884	82.9867857
1000651	54.9347607	82.8888705
1000656	54.6547882	83.3059444
1000614	55.018345	82.9496457
1000692	55.206215	75.916716
1000649	55.3089589	82.7264593
1000678	54.5639386	83.3325483
1000658	54.852884	82.9867857
1000657	54.8553732	83.1157774
1000644	55.0096652	83.0394213
1000643	55.6554088	84.3508608
1000634	55.0676189	82.8811015
1000667	55.4494245	78.3654082
1000666	55.1462312	80.6340119
1000664	55.1162406	80.9777583
1000665	55.2491298	80.0150857
1000662	55.1162406	80.9777583
1000648	55.0038994	82.8096735
1000633	55.0375356	83.4595626
1000675	55.301914	76.7425134
1000630	54.852884	82.9867857
1000629	54.852884	82.9867857
1000601	55.0375356	83.4595626
1000681	53.7825215	77.4379062
1000603	54.852884	82.9867857
1000608	54.3520412	80.5323372
1000676	54.9347607	82.8888705
1000637	55.1160522	82.9733174
1000695	54.852884	82.9867857
1000639	55.2323121	84.0830684
1000646	55.0375356	83.4595626
1000238	55.6536326	84.7395551
1000694	55.4392132	78.4245778
1000545	53.5743215	83.6676382
1000640	54.9509276	83.1384826
1000680	53.7524247	78.0962049
1000669	55.4392132	78.4245778
1000635	55.0676189	82.8811015
1000672	55.4494245	78.3654082
1000650	55.0122025	82.8593706
